"BRAND","PART","DESCRIPTION","PRODUCT","MAPPED_MODEL","MODEL_DESCRIPTION","MAX_USED_QTY","SERVICE_LEVEL","PART_LOCATION","STATUS","LAST_UPDATED_DATE",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Deco","2134813711310","1200 MM I-FLOAT SPACE GREY 5 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Premium","2134813711311","1200 MM I-FLOAT SPACE GREY IOT 5 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Deco","2134813712090","1200 MM I-FLOAT LAKESIDE BROWN 5STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Premium","2134813712091","1200 MM I-FLOAT LAKESIDE BROWN IOT 5 STA","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Deco","2134813717720","1200MM I- FLOAT� COSMOS BLACK 5 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Premium","2134813717721","1200MM I- FLOAT IOT COSMOS BLACK 5 S","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Deco","2134839311310","1200 MM I Float SPACE GREY 5*","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Deco","2134839312410","1200 MM I Float LAKE SIDE BRN 5*","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Deco","2134839317720","1200 MM I Float COSMOS BLK 5*","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Base","2134873511010","1200 Ujala Swift BLDC WHITE RF 210","1","  ","  ","Active","21/08/2026 09:47:49",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Base","2134873611010","1200�Apex�Swift BLDC WHITE RF 210","1","  ","  ","Active","27/08/2026 14:02:35",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Deco","2134877510900","1200 IFLOAT NEU BLDC CL BRN RF 230","1","  ","  ","Active","06/05/2026 19:16:38",
"ORIENT","26101000054","CB RING BIG 48'' FLOAT","Cfan_Deco","2134877511010","1200 IFLOAT NEU BLDC WHITE RF 230","1","  ","  ","Active","06/05/2026 19:16:38",
"ORIENT","26101168448","CB RING E/TECH SLIM ID114XOD118XH190","Cfan_Deco","2134873711010","1200�ECOTECH�SLIM�BLDC WHITE RF 220","1","  ","  ","Active","25/05/2026 15:36:36",
"ORIENT","26101168448","CB RING E/TECH SLIM ID114XOD118XH190","Cfan_Deco","2134873711310","1200�ECOTECH�SLIM�BLDC BLK GREY RF 220","1","  ","  ","Active","25/05/2026 15:36:36",
"ORIENT","26101168448","CB RING E/TECH SLIM ID114XOD118XH190","Cfan_Deco","2134873712010","1200�ECOTECH�SLIM�BLDC CHC BROWN RF 220","1","  ","  ","Active","25/05/2026 15:36:36",
"ORIENT","26101168448","CB RING E/TECH SLIM ID114XOD118XH190","Cfan_Deco","2134873721310","1200�ECOTECH�SLIM�BLDC ICE BLUE�RF 220","1","  ","  ","Active","28/08/2026 13:03:19",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134824311010","1200MM ZENO BLDC WHT RE 5ST ECOM","1","  ","  ","Active","23/11/2023 11:52:50",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134824311011","1200 MM ECOTECH PRIME WT RE WHT ISI 5*�","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134824312010","1200MM ZENO BLDC BRN RE 5ST ECOM","1","  ","  ","Active","23/11/2023 11:52:50",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134824316950","1200 MM ECOTECH PRIME RE MBC ECOM 5*","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134824319210","1200 MM ECOTECH PRIME RE OAK WOOD ECOM 5","1","  ","  ","Active","30/06/2025 11:38:09",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134834411010","1200 MM ECOTECH PRIME WITH REMOTE WHITE","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134834412010","1200 MM ECOTECH PRIME WITH REMOTE BROWN","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134834419210","1200 MM ECOTECH PRIME WITH REMOTE OAK W","1","  ","  ","Active","07/08/2024 11:54:13",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134834419920","1200 MM ECOTECH PRIME WITH REMOTE MBC","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835511010","1200 MM ECOTECH PRIME WITH REG WHITE","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835511011","EOL 1200 MM ECOTECH PRIME WITH REG WH","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835512010","1200 MM ECOTECH PRIME WITH REG BROWN","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835512011","EOL 1200 MM ECOTECH PRIME WITH REG BROW","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835516950","1200 MM ECOTECH PRIME WITH REG MBC","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835516951","EOL 1200 MM ECOTECH PRIME WITH REG MBC","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835519210","1200 MM ECOTECH PRIME WITH REG OAK WOOD","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835519211","EOL 1200 MM ECOTECH PRIME WITH REG OAK W","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835522011","1200 MM ECOTECH PRIME WITH RE BROWN 5*","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Base","2134835529211","1200 MM ECOTECH PRIME WITH RE OAK W 5*","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Deco","2134841511010","1200MM UJALA PRM BLDC WHT RE 5ST ECOM","1","  ","  ","Active","23/11/2023 12:00:25",
"ORIENT","26101270048","CB RING ECO TECH PRIME","Cfan_Deco","2134841512010","1200MM UJALA PRM BLDC BRN RE 5ST ECOM","1","  ","  ","Active","23/11/2023 12:00:25",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2133650619110","900MM ECOTECH PRIME WITH RE OAKWOO 5S","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Deco","2134835526955","1200 ECOTECH PRIME BLDC MBC IR 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134851911011","1200MM ECOTECH PRIME CX BLDC WHT RE 5ST","1","  ","  ","Active","06/05/2025 11:24:40",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134851911015","1200 ECOTECH PRIME CX BLDC WHITE RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134853210900","1200MM ECOTECH PRIME CX BLDC GGRY RE 5ST","1","  ","  ","Active","06/05/2025 11:24:40",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134853210905","1200 ECOTECH PRIME CX BLDC GLGREY RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134853211800","1200MM ECOTECH PRIME CX BLDC BRN RE 5ST","1","  ","  ","Active","06/05/2025 11:24:40",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134853211805","1200 ECOTECH PRIME CX BLDC BROWN RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134853216950","1200MM ECOTECH PRIME CX BLDC MBC RE 5ST","1","  ","  ","Active","06/08/2025 16:08:42",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134853216955","1200 ECOTECH PRIME CX BLDC MBC RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134853219210","1200MM ECOTECH PRIME CX BLDC OKWD RE 5ST","1","  ","  ","Active","06/05/2025 11:24:40",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Base","2134853219215","1200 ECOTECH PRIME CX BLDC OAKWD RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Deco","2134880211010","1200 Ecotech Prime BLDC WHITE IR 220","1","  ","  ","Active","15/07/2026 17:27:00",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Deco","2134880212010","1200 Ecotech Prime BLDC BROWN IR 220","1","  ","  ","Active","12/05/2026 15:14:43",
"ORIENT","26101168348","CB RING ECOTECH PRIME 36""48""134/130/181","Cfan_Deco","2134883816950","1200MM ECOTECH PRIME WITH REMBC5STRIR220","1","  ","  ","Active","16/06/2026 10:36:30",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2133650616950","900MM ECOTECH PRIME WITH RE MBC 5S","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2133651111010","900MM ECOTECH PRIME WITH RE WHITE 5S","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2133651112010","900MM ECOTECH PRIME WITH RE BROWN 5S","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134851211171","1200MM ECOTECH PRM BLDC GLCRGRY RE 5ST","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134851914811","1200MM ECOTECH PRM BLDC STLBLU RE 5ST","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134861411010","1200mm UNO BLDC WHT RE 5ST","1","  ","  ","Active","16/04/2025 12:51:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134861411015","1200 UNO BLDC WHITE RF 220 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134861412010","1200mm UNO BLDC MTBRN RE 5ST","1","  ","  ","Active","16/04/2025 12:51:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134861412015","1200 UNO BLDC MT BROWN RF 220 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134861511010","1200mm KRATOS NEU BLDC WHT RE 5ST","1","  ","  ","Active","16/04/2025 12:51:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134861511015","1200 KRATOS NEU BLDC WHITE RF 220 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134861512010","1200mm KRATOS NEU BLDC MTBRN RE 5ST","1","  ","  ","Active","21/05/2025 11:26:21",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134861512015","1200 KRATOS NEU BLDC M BROWN RF 220 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134862611310","1200MM UNO BLDC GLCRGRY RE 5ST","1","  ","  ","Active","16/04/2025 12:51:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134862611315","1200 UNO BLDC GL GREY RF 220 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134862711310","1200MM KRATOS NEU BLDC GLCRGRY RE 5ST","1","  ","  ","Active","16/04/2025 12:51:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134862711315","1200 KRATOS NEU BLDC GL GREY RF 220 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Deco","2134869210905","1200 PROTON BLDC DYT GREY RF 230 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Deco","2134869211015","1200 PROTON BLDC WHITE RF 230 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Deco","2134869214815","1200 PROTON BLDC STL BLUE RF 230 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Deco","2134869218315","1200 PROTON BLDC TRF BROWN RF 230 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Deco","2134869219955","1200 PROTON BLDC CRMLTE RF 230 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134871011315","1200 UNO BLDC BLACK GREY RF 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134871011715","1200 UNO BLDC BLACK RF 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101168248","CB RING ECOTECH PRIME SANCHY 119/114/120","Cfan_Base","2134871111315","1200 KRATOS NEU BLDC BLACK GREY RF 220","1","  ","  ","Active","10/07/2026 15:31:33",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2133677610900","900 ECOTECH NEU BLDC GL GREY RF 170","1","  ","  ","Active","15/07/2026 09:39:05",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2133677711010","600 ECOTECH NEU BLDC WHITE RF 115","1","  ","  ","Active","06/05/2026 19:16:38",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134861311010","1200MM ECOTECH NEU BLDC WHT RE 5ST","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134861311015","1200 ECOTECH NEU BLDC WHITE RF 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134861312010","1200mm ECOTECH NEU BLDC MTBRN RE 5ST","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134861312015","1200 ECOTECH NEU BLDC MT BROWN RF 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134861611010","1200MM ECOTECH NEU G BLDC WHT 5S","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134861611015","1200 ECOTECH NEUG BLDC WHITE REG 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134861612010","1200mm ECOTECH NEU G BLDC MTBRN 5S","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134862511310","1200MM ECOTECH NEU BLDC GLCRGRY RE 5ST","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134862511315","1200 ECOTECH NEU BLDC GL GREY RF 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134868211311","1200MM�ECOTECH�NEU�BLDC BLKGRY RE 5ST","1","  ","  ","Active","24/07/2026 09:59:16",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134868211315","1200 ECOTECH NEU BLDC BLACK GREY RF 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134868217725","1200 ECOTECH NEU BLDC BLACK RF 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134871012015","1200 UNO BLDC CHOCO BROWN RF 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2134871712010","1200MM ECOTECH NEU BLDC CHCO BRN RE 5ST","1","  ","  ","Active","01/06/2026 14:12:34",
"ORIENT","26101270050","CB RING Ecotech Neu","Cfan_Base","2135677711010","1400 Ecotech Neu G BLDC WHITE REG 270","1","  ","  ","Active","06/05/2026 19:16:38",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Deco","2134834710510","1200MM WENDY BLDC WT R PEARL WH WALNUT 5","1","  ","  ","Active","20/04/2023 15:29:43",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Base","2134834811010","1200 MM I FALCON WITH REMOTE WHITE 5*","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Base","2134834811011","1200 MM I FALCON WITH REMOTE WHITE�5*EC","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Base","2134834812010","1200 MM I FALCON WITH REMOTE BROWN�5*","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Base","2134834812011","1200 MM I FALCON WITH REMOTE BROWNÂ 5*","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Base","2134834819920","1200 MM I FALCON WITH REMOTE MBC 5*","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Base","2134834819921","1200 MM I FALCON WITH REMOTE MBC 5*ECOM","1","  ","  ","Active","21/06/2024 11:36:13",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Deco","2134841210511","1200MM WENDY BLDC WT RE PWH WALNUT 5 ECO","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Deco","2134841216811","1200 MM WENDY BLDC WT RE TG BRN 5 ECOM","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Deco","2134841218411","1200 MM WENDY BLDC WT RE AZURE BS 5 ECOM","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Base","2134873411010","1200 Ecotech Swift BLDC WHITE REG 210","1","  ","  ","Active","25/05/2026 15:36:36",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Base","2134873412010","1200 Ecotech Swift BLDC CL BROWN REG 210","1","  ","  ","Active","25/05/2026 15:36:36",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Deco","2134880510900","1200MM�ECOTECH�VOLT�BLDC GRY","1","  ","  ","Active","06/05/2026 19:16:38",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Deco","2134880511010","1200MM�ECOTECH�VOLT�BLDC WHT","1","  ","  ","Active","06/05/2026 19:16:38",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Deco","2134883811010","1200 ECOTECH AIR BLDC WHITE RF 210","1","  ","  ","Active","25/05/2026 15:36:36",
"ORIENT","26101000117","CB RING I FALCON RE(75 MM)","Cfan_Deco","2134883812010","1200 ECOTECH AIR BLDC CL BROWN RF 210","1","  ","  ","Active","25/05/2026 15:36:36",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854110900","1200MM PROTON BLDC STLBLU RE 5S","1","  ","  ","Active","25/06/2026 12:00:56",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854110905","1200 PROTON BLDC STL BLUE RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854111010","1200MM PROTON BLDC WHT RE 5S","1","  ","  ","Active","08/04/2026 18:26:11",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854111015","1200 PROTON BLDC WHITE RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854111240","1200MM PROTON BLDC DRKTKWD RE 5S","1","  ","  ","Active","03/09/2025 15:10:12",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854111245","1200 PROTON BLDC DRKTKWD RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854111310","1200MM PROTON BLDC DGRY RE 5S","1","  ","  ","Active","06/03/2026 17:14:40",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854111315","1200 PROTON BLDC DYT GREY RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854118310","1200MM PROTON BLDC TRFBRN RE 5S","1","  ","  ","Active","12/06/2026 09:55:47",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854118315","1200 PROTON BLDC TRF BROWN RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854119950","1200MM PROTON BLDC CRMLTE RE 5S","1","  ","  ","Active","03/09/2025 15:10:12",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134854119955","1200 PROTON BLDC CRMLTE RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134869211245","1200 PROTON BLDC DRKTKWD RF 230 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134877411010","1200 PROTON UL BLDC WHITE RF UL 230","1","  ","  ","Active","28/07/2026 16:06:39",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134877411240","1200 PROTON UL BLDC DRKTKWD RF UL 230","1","  ","  ","Active","28/07/2026 16:06:39",
"ORIENT","26101098348","CB RING PROTON BLDC OD152-ID156-H185","Cfan_Deco","2134877417720","1200 PROTON UL BLDC BLACK RF 230","1","  ","  ","Active","28/07/2026 16:06:39",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2133639611015","900 ITOME PRO BLDC WHITE IR 170 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2133639611310","900MM ITOME PRO BLDC SPGRY RE 5S HS","1","  ","  ","Active","13/08/2025 17:04:16",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2133639611315","900 ITOME PRO BLDC SP GREY IR 170 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2133639616810","900MM ITOME PRO BLDC TGLD RE 5S HS","1","  ","  ","Active","26/04/2025 18:59:15",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2133639616815","900 ITOME PRO BLDC T GOLD IR 170 ECOM","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2134813511010","1200 MM ATOMISER WHITE�","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2134813512010","1200 MM ATOMISER BROWN","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2134813516810","1200 MM ATOMISER TOPAZ GOLD","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2134814911010","1200 MM I-TOME WHITE 5 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2134814912010","1200 MM I-TOME BROWN 5 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2134814916810","1200 MM I-TOME TOPAZ GOLD 5 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2134815011010","1200 MM I-TOME WHITE WITH REMOTE 5 ST","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","26101000151","CB RING ÃƒËœ116XÃƒËœ120 HEIGHT 7","Cfan_Deco","2134815011011","1200 MM I TOME WITH REMOTE WHITE EESL 5S","1","  ","  ","Active","10/07/2022 23:43:08",
